module,d_in,a,b,k,m,null_kind,n_blocks,raw,cond,null_iso,null_act_raw,null_act_cond,excess_over_iso,excess_raw,excess_cond,h0_excess,excess_raw_corrected
encoder.layers.0.self_attn.v_proj,768,eurosat,gtsrb,8,18,lora,24,0.613587498664856,0.6128893494606018,0.010416666666666666,0.4919389961287379,0.49290225375443697,0.6031708319981893,0.12164850253611803,0.11998709570616484,0.0,0.12164850253611803
encoder.layers.0.self_attn.v_proj,768,eurosat,mnist,8,18,lora,24,0.6477565169334412,0.6482340097427368,0.010416666666666666,0.495452799834311,0.4963650945574045,0.6373398502667745,0.15230371709913015,0.1518689151853323,0.0,0.15230371709913015
encoder.layers.0.self_attn.v_proj,768,eurosat,resisc45,8,18,lora,24,0.7649762034416199,0.7692892551422119,0.010416666666666666,0.501603587064892,0.5009524533525109,0.7545595367749532,0.2633726163767278,0.268336801789701,0.0,0.2633726163767278
encoder.layers.0.self_attn.v_proj,768,eurosat,stanford-cars,8,18,lora,24,0.7171012163162231,0.7184289693832397,0.010416666666666666,0.4923928091302514,0.4932986688800156,0.7066845496495565,0.22470840718597174,0.22513030050322413,0.0,0.22470840718597174
encoder.layers.0.self_attn.v_proj,768,eurosat,sun397,8,18,lora,24,0.7805084586143494,0.7824147939682007,0.010416666666666666,0.4949043490923941,0.49501304188743234,0.7700917919476827,0.28560410952195525,0.28740175208076835,0.0,0.28560410952195525
encoder.layers.0.self_attn.v_proj,768,eurosat,svhn,8,18,lora,24,0.7170013189315796,0.718540608882904,0.010416666666666666,0.4920585905201733,0.4925702470354736,0.706584652264913,0.22494272841140628,0.22597036184743047,0.0,0.22494272841140628
encoder.layers.0.self_attn.v_proj,768,gtsrb,mnist,8,18,lora,24,0.7673395872116089,0.7666521668434143,0.010416666666666666,0.49261192698031664,0.49267922062426805,0.7569229205449423,0.27472766023129225,0.27397294621914625,0.0,0.27472766023129225
encoder.layers.0.self_attn.v_proj,768,gtsrb,resisc45,8,18,lora,24,0.7103004455566406,0.7100831270217896,0.010416666666666666,0.4999484126456082,0.49921875493600965,0.699883778889974,0.21035203291103244,0.2108643720857799,0.0,0.21035203291103244
encoder.layers.0.self_attn.v_proj,768,gtsrb,stanford-cars,8,18,lora,24,0.7223628759384155,0.7237080335617065,0.010416666666666666,0.49137718323618174,0.4904485456645489,0.7119462092717489,0.2309856927022338,0.23325948789715767,0.0,0.2309856927022338
encoder.layers.0.self_attn.v_proj,768,gtsrb,sun397,8,18,lora,24,0.7095894813537598,0.7082576155662537,0.010416666666666666,0.48465818352997303,0.4845535019412637,0.6991728146870931,0.22493129782378674,0.22370411362499,0.0,0.22493129782378674
